bvid,title,accepted,exclusion_reasons,caption_count,coverage_ratio,restaurant_signal,financial_signal,unrelated_signal,title_body_alignment,dimensions,path
BV1cukLBDEsv,小伙化身沸羊羊6万投入只为追对方！她不一样只占股0投入）—勇哥餐饮,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,20,0.034,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1cukLBDEsv.srt
BV1wnkHBqEjT,面馆每月只赚3千块！勇次郎：信我让你赚10倍，每个月赚3万！,True,,474,0.993,70,22,0,2,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1wnkHBqEjT.srt
BV12WkTBMEUj,老师+会计辞职80万开水盆羊肉！每天入不敷出,True,,606,0.999,105,55,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV12WkTBMEUj.srt
BV1tZkNBTEU4,姑娘辞职铁饭碗开中药奶茶，中药+奶茶＝养生天花板  @勇哥餐饮原创,True,,498,0.999,67,16,0,1,毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1tZkNBTEU4.srt
BV1hrrfB9EWp,11万加盟小火锅每天挂0蛋，小伙请律师和快招公司正面硬刚  @勇哥餐饮原创,True,,668,0.999,68,13,0,2,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1hrrfB9EWp.srt
BV1h8rnBmEDU,大叔10万给儿子开糖水店，日亏300块他们到底错在哪？ @勇哥餐饮原创,False,餐饮语义信号不足,413,0.998,38,21,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、位置商圈与客流、门头与可见性、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1h8rnBmEDU.srt
BV1FsrLB2EsK,老哥160万开江湖菜月亏4万8该如何改善？需要日销8000才能保本  @勇哥餐饮原创,True,,564,0.999,43,14,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1FsrLB2EsK.srt
BV1x7r6BtEzf,灵山寺旁卖奶茶！一半烟火一半佛，一口清甜一念禅,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,235,0.444,0,0,0,0,位置商圈与客流,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1x7r6BtEzf.srt
BV1MSrBBZENo,两口子白嫖飞机票结果被快招收割，负债13万加盟罐罐米线每天亏钱  （勇哥餐饮）,True,,731,0.999,64,21,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1MSrBBZENo.srt
BV1tnrhBvEAe,小伙15万开财神糖水馄饨铺日亏300！还要坚持下去吗？  —勇哥餐饮,True,,561,1.0,79,18,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1tnrhBvEAe.srt
BV15n6dBUEpq,大姐用洗脚盆卖果汁和蜜雪冰城硬刚！看一次笑一次！（补档）—勇哥餐饮,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,235,0.145,0,0,0,0,位置商圈与客流,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV15n6dBUEpq.srt
BV15vrVBwEVP,75块的房租能日卖4000！老板捡大漏！房东看到就完蛋了！,True,,312,0.999,47,17,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV15vrVBwEVP.srt
BV1b3iXBpEtb,北京大兴170万加盟烤肉店，总部说1年回本。这么赚钱总部为什么不自己干？  @勇哥餐饮原创,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,438,0.642,2,0,0,0,位置商圈与客流、门头与可见性,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1b3iXBpEtb.srt
BV1gciUBCEJ6,老哥开蛙恋日亏200块！这招牌我都不好意思进  —勇哥餐饮,False,餐饮语义信号不足,220,0.996,31,15,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、渠道口碑与转化、加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1gciUBCEJ6.srt
BV1sZqFBPEKV,大哥40万接盘砂锅研究所！月亏1万怎么办？  —勇哥餐饮,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,12,0.022,1,0,0,0,加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1sZqFBPEKV.srt
BV1vVifBLEXs,大妈瞒着儿子偷偷开店每天只卖十几块，坚守6年没有回本。如今连线儿子希望大妈把店铺关掉,False,餐饮语义信号不足,204,0.998,32,14,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、位置商圈与客流、门头与可见性、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1vVifBLEXs.srt
BV13jisBLEXi,京爷10万接盘第四手汉堡店日亏300块！ —勇哥餐饮,False,餐饮语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,230,0.276,27,27,0,0,初始投入与债务、门头与可见性、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV13jisBLEXi.srt
BV1LyipBEEmJ,90万开店月入3万亏的付不起房租！合伙人不要钱也要退股！这是有人做假账吧？ —勇哥餐饮,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,131,0.679,0,0,0,0,渠道口碑与转化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1LyipBEEmJ.srt
BV1GfiLBREad,小伙贷款26万开奶茶，无人扶我青云志，我自贷款上西天！,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,12,0.076,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1GfiLBREad.srt
BV1dYijBhEt6,50万加盟面馆半年亏完，大姐不会算账不签合同,True,,1115,1.0,150,55,0,1,当前营业额、毛利与变动成本、房租物业与合同、人工与老板在场、水电及其他固定成本、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1dYijBhEt6.srt
BV1bJieBNEjB,杂牌奶茶要和霸王茶姬对掏！模仿霸王！干掉霸王！成立快招好割韭菜！,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,229,1.156,1,0,0,0,位置商圈与客流、产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1bJieBNEjB.srt
BV15BvYBuE7S,砸60万开杂牌咖啡月亏2万只为证明自己！老婆开库迪拦不住老公  @勇哥餐饮创业说,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,278,0.558,2,0,0,0,位置商圈与客流、产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV15BvYBuE7S.srt
BV1twvbB7E9L,厂二代想要证明自己创业卖茶叶！小伙：这里没有人但是有需求！！！,False,餐饮语义信号不足,447,0.999,39,10,0,1,当前营业额、房租物业与合同、人工与老板在场、水电及其他固定成本、位置商圈与客流、门头与可见性、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1twvbB7E9L.srt
BV13pvpBzEdx,大姐见人赚钱眼红！要在死亡一条街9万开一家无骨鱼。明知山有虎 偏向虎山行！,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,6,0.014,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV13pvpBzEdx.srt
BV1nDvmB4E9R,放弃央企工作投25万卖绵绵冰！如今负债5万月亏1万5,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,281,0.676,0,0,0,0,加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1nDvmB4E9R.srt
BV1gjvzBUE7r,韭菜贷款20万梭哈36万开杂牌奶茶！,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,12,0.096,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1gjvzBUE7r.srt
BV1JNBrByEpy,贷款20万在收废品院子开糖水！到底行不行？,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,239,0.291,5,0,1,0,位置商圈与客流、门头与可见性、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1JNBrByEpy.srt
BV1KoBhBFEih,在西藏60万加盟杂牌奶茶月亏2W，茶叶+奶茶＝真•奶茶,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配,598,0.503,1,0,0,0,加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1KoBhBFEih.srt
BV1LZBaB7EfD,女主播40万加盟汉堡不赚钱，还要被罚款！ —勇哥餐饮避坑,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,102,0.588,2,2,0,0,产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1LZBaB7EfD.srt
BV1eRBDBwEfA,宝妈2.9万加盟中药馒头！主打健康！养生！,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；与其他视频字幕重复且非最佳匹配,267,0.415,1,0,0,0,产品客单与差异化,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1eRBDBwEfA.srt
BV1DVBWBLEFS,健身房里卖奶茶！又增又减！健身人的快乐水！,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,245,1.275,3,0,0,0,水电及其他固定成本、初始投入与债务、位置商圈与客流,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1DVBWBLEFS.srt
BV1pxBHBbE8C,四十万开天台露营咖啡，因为自己爱喝，王多鱼看了都摇头！,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,17,0.071,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1pxBHBbE8C.srt
BV1i7qUBdERn,大学生50万开咖啡店4个月亏光，开始要加盟瑞幸结果被人截胡,False,字幕条目过少；餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；字幕覆盖严重不足；与其他视频字幕重复且非最佳匹配,19,0.113,0,0,0,0,,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1i7qUBdERn.srt
BV1FZqrBLEXo,花50万在街边3楼上开400平米奶茶，我看不见竞争对手就没有对手！！,False,餐饮语义信号不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,797,5.02,32,9,0,0,毛利与变动成本、人工与老板在场、初始投入与债务、位置商圈与客流、门头与可见性、产品客单与差异化、渠道口碑与转化、加盟与经营者风险、纠偏退出与机会成本,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1FZqrBLEXo.srt
BV1RKq6BcEWu,宝妈迷之自信，20万在小学旁开中药奶茶三个月亏光！周围店铺都是卧龙凤雏！,False,餐饮语义信号不足；经营/财务语义信号不足；可识别判断维度不足；标题品类与正文不匹配；与其他视频字幕重复且非最佳匹配,160,0.937,0,0,0,0,加盟与经营者风险,/Users/zhangyvjing/Library/Mobile Documents/com~apple~CloudDocs/Agent/output/bilibili-ai-subtitles/srt/BV1RKq6BcEWu.srt
